well,date,water_mAOD,depth_below_ground
nw8,2011-07,5.512,-1.732
nw8,2011-11,5.504,-1.74
nw8,2011-12,5.494,-1.75
nw8,2012-01,5.514,-1.73
nw8,2012-02,5.494,-1.75
nw8,2012-03,5.494,-1.75
nw8,2012-04,5.494,-1.75
nw8,2012-05,5.454,-1.79
nw8,2012-06,5.484,-1.76
nw8,2012-07,5.484,-1.76
nw8,2012-08,5.424,-1.82
nw8,2012-09,5.414,-1.83
nw8,2012-10,5.674,-1.57
nw8,2012-11,6.084,-1.16
nw8,2012-12,6.344,-0.9
nw8,2013-01,6.364,-0.88
nw8,2013-02,6.384,-0.86
nw8,2013-03,6.224,-1.02
nw8,2013-04,6.084,-1.16
nw8,2013-05,5.934,-1.31
nw8,2013-06,5.814,-1.43
nw8,2013-07,5.644,-1.6
nw8,2013-08,5.604,-1.64
nw8,2013-09,5.534,-1.71
nw8,2013-10,5.754,-1.49
nw8,2013-11,5.764,-1.48
nw8,2013-12,5.874,-1.37
nw8,2014-01,6.324,-0.92
nw8,2014-02,6.524,-0.72
nw8,2014-03,6.404,-0.84
nw8,2014-04,6.274,-0.97
nw8,2014-05,6.144,-1.1
nw8,2014-06,5.974,-1.27
nw8,2014-07,5.814,-1.43
nw8,2014-08,5.654,-1.59
nw8,2014-09,5.514,-1.73
nw8,2014-10,5.794,-1.45
nw8,2014-11,5.904,-1.34
nw8,2014-12,5.894,-1.35
nw8,2015-01,6.024,-1.22
nw8,2015-02,5.794,-1.45
nw8,2015-03,5.784,-1.46
nw8,2015-04,5.684,-1.56
nw8,2015-05,5.844,-1.4
nw8,2015-06,5.684,-1.56
nw8,2015-07,5.654,-1.59
nw8,2015-08,5.614,-1.63
nw8,2015-09,5.584,-1.66
nw8,2015-10,5.534,-1.71
nw8,2015-11,5.534,-1.71
nw8b,2015-06,5.58,-1.75
nw8b,2015-07,5.49,-1.84
nw8b,2015-08,5.38,-1.95
nw8b,2015-09,5.29,-2.04
nw8b,2015-10,5.19,-2.14
nw8b,2015-11,5.48,-1.85
nw8b,2015-12,6.31,-1.02
nw8b,2016-01,6.48,-0.85
nw8b,2016-02,6.56,-0.77
nw8b,2016-03,6.4,-0.93
nw8b,2016-04,6.36,-0.97
nw8b,2016-05,6.19,-1.14
nw8b,2016-06,6.02,-1.31
nw8b,2016-07,5.9,-1.43
nw8b,2016-08,5.77,-1.56
nw8b,2016-09,5.68,-1.65
nw8b,2016-10,5.6,-1.73
nw8b,2016-11,5.77,-1.56
nw8b,2016-12,5.65,-1.68
nw8b,2017-01,5.7,-1.63
nw8b,2017-02,5.75,-1.58
nw8b,2017-03,5.86,-1.47
nw8b,2017-04,5.73,-1.6
nw8b,2017-05,5.58,-1.75
nw8b,2017-06,5.54,-1.79
nw8b,2017-07,5.45,-1.88
nw8b,2017-08,5.35,-1.98
nw8b,2017-09,5.36,-1.97
nw8b,2017-10,5.33,-2.0
nw8b,2017-11,5.71,-1.62
nw8b,2017-12,5.82,-1.51
nw8b,2018-01,5.93,-1.4
nw8b,2018-02,6.04,-1.29
nw8b,2018-03,6.05,-1.28
nw8b,2018-04,5.96,-1.37
nw8b,2018-05,5.8,-1.53
nw8b,2018-06,5.64,-1.69
nw8b,2018-07,5.5,-1.83
nw8b,2018-08,5.36,-1.97
nw8b,2018-09,5.29,-2.04
nw8b,2018-10,5.46,-1.87
nw8b,2018-11,5.62,-1.71
nw8b,2018-12,5.84,-1.49
nw8b,2019-01,5.65,-1.68
nw8b,2019-02,5.66,-1.67
nw8b,2019-03,5.88,-1.45
nw8b,2019-04,5.68,-1.65
nw8b,2019-05,5.56,-1.77
nw8b,2019-06,5.45,-1.88
nw8b,2019-07,5.33,-2.0
nw8b,2019-08,5.22,-2.11
nw8b,2019-09,5.14,-2.19
nw8b,2019-10,5.54,-1.79
nw8b,2019-11,5.69,-1.64
nw8b,2019-12,5.77,-1.56
nw8b,2020-01,5.85,-1.48
nw8b,2020-02,6.11,-1.22
nw8b,2020-03,6.05,-1.28
nw8b,2020-04,5.8,-1.53
nw8b,2020-05,5.64,-1.69
nw8b,2020-06,5.52,-1.81
nw8b,2020-07,5.4,-1.93
nw8b,2020-08,5.76,-1.57
nw8b,2020-09,5.64,-1.69
nw8b,2020-10,5.79,-1.54
nw8b,2020-11,5.98,-1.35
nw8b,2020-12,6.28,-1.05
nw8b,2021-01,6.56,-0.77
nw8b,2021-02,6.72,-0.61
nw8b,2021-03,6.57,-0.76
nw8b,2021-04,6.36,-0.97
nw8b,2021-05,6.61,-0.72
nw8b,2021-06,6.14,-1.19
nw8b,2021-07,5.94,-1.39
nw8b,2021-08,5.76,-1.57
nw8b,2021-09,5.65,-1.68
nw8b,2021-10,6.11,-1.22
nw8b,2021-11,6.17,-1.16
nw8b,2021-12,6.25,-1.08
nw8b,2022-01,6.12,-1.21
nw8b,2022-02,6.23,-1.1
nw8b,2022-03,6.09,-1.24
nw8b,2022-04,5.95,-1.38
nw8b,2022-05,5.83,-1.5
nw8b,2022-06,5.66,-1.67
nw8b,2022-07,5.54,-1.79
nw8b,2022-08,5.41,-1.92
nw8b,2022-09,5.3,-2.03
nw8b,2022-10,5.29,-2.04
nw8b,2022-11,5.7,-1.63
nw8b,2023-01,6.05,-1.28
nw8b,2023-02,5.85,-1.48
nw8b,2023-03,5.95,-1.38
nw8b,2023-04,5.9,-1.43
nw8b,2023-05,5.65,-1.68
nw8b,2023-06,5.56,-1.77
nw8b,2023-07,5.46,-1.87
nw8b,2023-08,5.54,-1.79
nw8b,2023-09,5.7,-1.63
nw8b,2023-10,5.95,-1.38
nw8b,2023-11,6.03,-1.3
nw8b,2023-12,6.29,-1.04
nw8b,2024-01,6.37,-0.96
nw8b,2024-02,6.52,-0.81
nw8b,2024-03,6.55,-0.78
nw8b,2024-04,6.51,-0.82
nw8b,2024-05,6.46,-0.87
nw8b,2024-06,6.07,-1.26
nw8b,2024-07,5.9,-1.43
nw8b,2024-08,5.76,-1.57
nw8b,2024-09,5.66,-1.67
nw8b,2024-10,5.69,-1.64
nw8b,2024-11,5.71,-1.62
nw8b,2024-12,6.07,-1.26
nw8b,2025-01,6.2,-1.13
nw8b,2025-02,6.13,-1.2
nw8b,2025-03,5.95,-1.38
nw8b,2025-04,5.8,-1.53
nw8b,2025-05,5.69,-1.64
nw8b,2025-06,5.58,-1.75
nw8b,2025-07,5.49,-1.84
nw8b,2025-08,5.32,-2.01
nw8b,2025-09,5.45,-1.88
nw8b,2025-10,5.38,-1.95
nw8b,2025-11,5.93,-1.4
nw8b,2025-12,6.23,-1.1
nw8b,2026-01,6.17,-1.16
nw8b,2026-02,6.37,-0.96
nw8b,2026-03,6.27,-1.06
nw8b,2026-04,6.07,-1.26
nw8b,2026-05,5.87,-1.46
nw8b,2026-06,5.73,-1.6
nw8b,2026-07,5.64,-1.69
nw8b,2026-08,5.59,-1.74
nw9,2006-02,4.99,-0.159
nw9,2006-03,5.092,-0.057
nw9,2006-04,5.044,-0.105
nw9,2006-05,5.162,0.013
nw9,2006-06,4.88,-0.269
nw9,2006-07,4.75,-0.399
nw9,2006-08,4.8,-0.349
nw9,2006-09,4.69,-0.459
nw9,2006-10,4.83,-0.319
nw9,2006-11,5.08,-0.069
nw9,2006-12,5.43,0.281
nw9,2007-01,5.72,0.571
nw9,2007-02,5.53,0.381
nw9,2007-03,5.2,0.051
nw9,2007-04,5.0,-0.149
nw9,2007-05,5.1,-0.049
nw9,2007-06,4.85,-0.299
nw9,2007-07,4.8,-0.349
nw9,2007-08,4.72,-0.429
nw9,2007-09,4.8,-0.349
nw9,2007-10,4.68,-0.469
nw9,2007-11,4.77,-0.379
nw9,2007-12,4.9,-0.249
nw9,2008-01,4.955,-0.194
nw9,2008-02,5.01,-0.139
nw9,2008-03,4.94,-0.209
nw9,2008-04,4.86,-0.289
nw9,2008-05,4.72,-0.429
nw9,2008-06,4.73,-0.419
nw9,2008-07,4.63,-0.519
nw9,2008-08,4.58,-0.569
nw9,2008-09,4.57,-0.579
nw9,2008-10,5.13,-0.019
nw9,2008-11,5.0,-0.149
nw9,2008-12,5.04,-0.109
nw9,2009-01,5.17,0.021
nw9,2009-02,4.92,-0.229
nw9,2009-03,4.81,-0.339
nw9,2009-04,4.75,-0.399
nw9,2009-05,4.61,-0.539
nw9,2009-06,4.5,-0.649
nw9,2009-07,4.48,-0.669
nw9,2009-08,4.41,-0.739
nw9,2009-09,4.38,-0.769
nw9,2009-10,4.33,-0.819
nw9,2009-11,4.74,-0.409
nw9,2009-12,4.73,-0.419
nw9,2010-01,4.7,-0.449
nw9,2010-02,4.61,-0.539
nw9,2010-03,4.68,-0.469
nw9,2010-04,4.51,-0.639
nw9,2010-05,4.4,-0.749
nw9,2010-06,4.29,-0.859
nw9,2010-07,4.41,-0.739
nw9,2010-08,4.23,-0.919
nw9,2010-09,4.21,-0.939
nw9,2010-10,4.25,-0.899
nw9,2010-11,4.38,-0.769
nw9,2010-12,4.31,-0.839
nw9,2011-01,4.4,-0.749
nw9,2011-02,4.48,-0.669
nw9,2011-03,4.32,-0.829
nw9,2011-04,4.18,-0.969
nw9,2011-05,4.12,-1.029
nw9,2011-06,4.03,-1.119
nw9,2011-07,3.96,-1.189
nw9,2011-08,3.89,-1.259
nw9,2011-09,3.92,-1.229
nw9,2011-10,3.95,-1.199
nw9,2011-11,3.9,-1.249
nw9,2011-12,4.1,-1.049
nw9,2012-01,4.06,-1.089
nw9,2012-02,3.96,-1.189
nw9,2012-03,3.88,-1.269
nw9,2012-04,3.83,-1.319
nw9,2012-05,3.77,-1.379
nw9,2012-06,3.79,-1.359
nw9,2012-07,3.89,-1.259
nw9,2012-08,3.97,-1.179
nw9,2012-09,4.05,-1.099
nw9,2012-10,4.27,-0.879
nw9,2012-11,4.56,-0.589
nw9,2012-12,4.79,-0.359
nw9,2013-01,4.81,-0.339
nw9,2013-02,4.75,-0.399
nw9,2013-03,4.65,-0.499
nw9,2013-04,4.55,-0.599
nw9,2013-05,4.44,-0.709
nw9,2013-06,4.34,-0.809
nw9,2013-07,4.21,-0.939
nw9,2013-08,4.2,-0.949
nw9,2013-09,4.15,-0.999
nw9,2013-10,4.37,-0.779
nw9,2013-11,4.32,-0.829
nw9,2013-12,4.51,-0.639
nw9,2014-01,4.84,-0.309
nw9,2014-02,5.0,-0.149
nw9,2014-03,4.88,-0.269
nw9,2014-04,4.73,-0.419
nw9,2014-05,4.61,-0.539
nw9,2014-06,4.47,-0.679
nw9,2014-07,4.34,-0.809
nw9,2014-08,4.29,-0.859
nw9,2014-09,4.17,-0.979
nw9,2014-10,4.42,-0.729
nw9,2014-11,4.48,-0.669
nw9,2014-12,4.43,-0.719
nw9,2015-01,4.52,-0.629
nw9,2015-02,4.41,-0.739
nw9,2015-03,4.32,-0.829
nw9,2015-04,4.22,-0.929
nw9,2015-05,4.23,-0.919
nw9,2015-06,4.13,-1.019
nw9,2015-07,4.06,-1.089
nw9,2015-08,3.93,-1.219
nw9,2015-09,3.92,-1.229
nw9,2015-10,3.92,-1.229
nw9,2015-11,4.12,-1.029
nw9,2015-12,4.78,-0.369
nw9,2016-01,4.85,-0.299
nw9,2016-02,4.91,-0.239
nw9,2016-03,4.74,-0.409
nw9,2016-04,4.69,-0.459
nw9,2016-05,4.54,-0.609
nw9,2016-06,4.47,-0.679
nw9,2016-07,4.36,-0.789
nw9,2016-08,4.28,-0.869
nw9,2016-09,4.26,-0.889
nw9,2016-10,4.14,-1.009
nw9,2016-11,4.22,-0.929
nw9,2016-12,4.18,-0.969
nw9,2017-01,4.23,-0.919
nw9,2017-02,4.28,-0.869
nw9,2017-03,4.37,-0.779
nw9,2017-04,4.2,-0.949
nw9,2017-05,4.11,-1.039
nw9,2017-06,4.1,-1.049
nw9,2017-07,4.01,-1.139
nw9,2017-08,3.93,-1.219
nw9,2017-09,3.92,-1.229
nw9,2017-10,3.91,-1.239
nw9,2017-11,4.22,-0.929
nw9,2017-12,4.32,-0.829
nw9,2018-01,4.38,-0.769
nw9,2018-02,4.41,-0.739
nw9,2018-03,4.44,-0.709
nw9,2018-04,4.4,-0.749
nw9,2018-05,4.22,-0.929
nw9,2018-06,4.08,-1.069
nw9,2018-07,3.98,-1.169
nw9,2018-08,3.9,-1.249
nw9,2018-09,3.88,-1.269
nw9,2018-10,3.94,-1.209
nw9,2018-11,4.15,-0.999
nw9,2018-12,4.28,-0.869
nw9,2019-01,4.16,-0.989
nw9,2019-02,4.14,-1.009
nw9,2019-03,4.26,-0.889
nw9,2019-04,4.15,-0.999
nw9,2019-05,4.0,-1.149
nw9,2019-06,3.91,-1.239
nw9,2019-07,3.82,-1.329
nw9,2019-08,3.79,-1.359
nw9,2019-09,3.8,-1.349
nw9,2019-10,4.07,-1.079
nw9,2019-11,4.2,-0.949
nw9,2019-12,4.2,-0.949
nw9,2020-01,4.27,-0.879
nw9,2020-02,4.46,-0.689
nw9,2020-03,4.39,-0.759
nw9,2020-04,4.19,-0.959
nw9,2020-05,4.04,-1.109
nw9,2020-06,3.95,-1.199
nw9,2020-07,3.81,-1.339
nw9,2020-08,4.18,-0.969
nw9,2020-09,4.09,-1.059
nw9,2020-10,4.22,-0.929
nw9,2020-11,4.34,-0.809
nw9,2020-12,4.55,-0.599
nw9,2021-01,4.78,-0.369
nw9,2021-02,4.9,-0.249
nw9,2021-03,4.83,-0.319
nw9,2021-04,4.63,-0.519
nw9,2021-05,4.65,-0.499
nw9,2021-06,4.46,-0.689
nw9,2021-07,4.32,-0.829
nw9,2021-08,4.22,-0.929
nw9,2021-09,4.16,-0.989
nw9,2021-10,4.61,-0.539
nw9,2021-11,4.54,-0.609
nw9,2021-12,4.65,-0.499
nw9,2022-01,4.56,-0.589
nw9,2022-02,4.58,-0.569
nw9,2022-03,4.44,-0.709
nw9,2022-04,4.36,-0.789
nw9,2022-05,4.31,-0.839
nw9,2022-06,4.15,-0.999
nw9,2022-07,4.02,-1.129
nw9,2022-08,3.92,-1.229
nw9,2022-09,3.86,-1.289
nw9,2022-10,3.96,-1.189
nw9,2022-11,4.24,-0.909
nw9,2023-01,4.43,-0.719
nw9,2023-02,4.26,-0.889
nw9,2023-03,4.35,-0.799
nw9,2023-04,4.3,-0.849
nw9,2023-05,4.13,-1.019
nw9,2023-06,4.01,-1.139
nw9,2023-07,3.9,-1.249
nw9,2023-08,4.09,-1.059
nw9,2023-09,4.21,-0.939
nw9,2023-10,4.43,-0.719
nw9,2023-11,4.59,-0.559
nw9,2023-12,4.54,-0.609
nw9,2024-01,4.72,-0.429
nw9,2024-02,4.88,-0.269
nw9,2024-03,4.88,-0.269
nw9,2024-04,4.8,-0.349
nw9,2024-05,4.59,-0.559
nw9,2024-06,4.43,-0.719
nw9,2024-07,4.37,-0.779
nw9,2024-08,4.29,-0.859
nw9,2024-09,4.28,-0.869
nw9,2024-10,4.2,-0.949
nw9,2024-11,4.21,-0.939
nw9,2024-12,4.48,-0.669
nw9,2025-01,4.61,-0.539
nw9,2025-02,4.53,-0.619
nw9,2025-03,4.42,-0.729
nw9,2025-04,4.2,-0.949
nw9,2025-05,4.2,-0.949
nw9,2025-06,4.13,-1.019
nw9,2025-07,4.01,-1.139
nw9,2025-08,3.83,-1.319
nw9,2025-09,4.02,-1.129
nw9,2025-10,3.91,-1.239
nw9,2025-11,4.4,-0.749
nw9,2025-12,4.59,-0.559
nw9,2026-01,4.56,-0.589
nw9,2026-02,4.72,-0.429
nw9,2026-03,4.63,-0.519
nw9,2026-04,4.41,-0.739
nw9,2026-05,4.34,-0.809
nw9,2026-06,4.179,-0.97
nw9,2026-07,4.06,-1.089
nw9,2026-08,3.98,-1.169
p2,2026-03,8.94,-0.06
p2,2026-04,8.54,-0.46
p2,2026-05,8.47,-0.53
p2,2026-06,8.23,-0.77
p2,2026-07,8.03,-0.97
p2,2026-08,8.16,-0.84
pe,2026-03,4.76,-0.39
pe,2026-04,4.71,-0.44
pe,2026-05,4.48,-0.67
pe,2026-06,4.26,-0.89
pe,2026-07,4.06,-1.09
pe,2026-08,3.77,-1.38
pw,2026-03,6.64,-0.24
pw,2026-04,6.24,-0.64
pw,2026-05,6.03,-0.85
pw,2026-06,5.8,-1.08
pw,2026-07,5.52,-1.36
pw,2026-08,5.7,-1.18
t41a,2010-03,5.6,0.11
t41a,2010-04,5.02,-0.47
t41a,2010-05,4.9,-0.59
t41a,2010-06,4.74,-0.75
t41a,2010-07,4.94,-0.55
t41a,2010-08,4.7,-0.79
t41a,2010-09,4.79,-0.7
t41a,2010-10,4.9,-0.59
t41a,2010-11,5.0,-0.49
t41a,2010-12,5.07,-0.42
t41a,2011-01,5.05,-0.44
t41a,2011-02,5.13,-0.36
t41a,2011-03,4.93,-0.56
t41a,2011-04,4.78,-0.71
t41a,2011-05,4.64,-0.85
t41a,2011-06,4.53,-0.96
t41a,2011-07,4.4,-1.09
t41a,2011-08,4.466,-1.024
t41a,2011-11,4.66,-0.83
t41a,2011-12,4.86,-0.63
t41a,2012-01,4.85,-0.64
t41a,2012-02,4.81,-0.68
t41a,2012-03,4.65,-0.84
t41a,2012-04,4.59,-0.9
t41a,2012-05,4.51,-0.98
t41a,2012-06,4.62,-0.87
t41a,2012-07,4.6,-0.89
t41a,2012-08,4.75,-0.74
t41a,2012-09,4.91,-0.58
t41a,2012-10,5.36,-0.13
t41a,2012-11,5.93,0.44
t41a,2012-12,5.96,0.47
t41a,2013-01,5.97,0.48
t41a,2013-02,5.93,0.44
t41a,2013-03,5.85,0.36
t41a,2013-04,5.25,-0.24
t41a,2013-05,5.07,-0.42
t41a,2013-06,4.85,-0.64
t41a,2013-07,4.73,-0.76
t41a,2013-08,4.71,-0.78
t41a,2013-09,4.67,-0.82
t41a,2013-10,5.03,-0.46
t41a,2013-11,4.93,-0.56
t41a,2013-12,5.59,0.1
t41a,2014-01,5.91,0.42
t41a,2014-02,5.92,0.43
t41a,2014-03,5.91,0.42
t41a,2014-04,5.55,0.06
t41a,2014-05,5.24,-0.25
t41a,2014-06,4.91,-0.58
t41a,2014-07,4.74,-0.75
t41a,2014-08,4.67,-0.82
t41a,2014-09,4.53,-0.96
t41a,2014-10,5.03,-0.46
t41a,2014-11,4.97,-0.52
t41a,2014-12,5.17,-0.32
t41a,2015-01,5.31,-0.18
t41a,2015-02,5.11,-0.38
t41a,2015-03,5.06,-0.43
t41a,2015-04,4.88,-0.61
t41a,2015-05,4.92,-0.57
t41a,2015-06,4.7,-0.79
t41a,2015-07,4.64,-0.85
t41a,2015-08,4.48,-1.01
t41a,2015-09,4.39,-1.1
t41a,2015-10,4.45,-1.04
t41a,2015-11,4.83,-0.66
t41a,2015-12,5.94,0.45
t41a,2016-01,5.94,0.45
t41a,2016-02,5.96,0.47
t41a,2016-03,5.93,0.44
t41a,2016-04,5.8,0.31
t41a,2016-05,5.15,-0.34
t41a,2016-06,5.12,-0.37
t41a,2016-07,4.92,-0.57
t41a,2016-08,4.88,-0.61
t41a,2016-09,4.79,-0.7
t41a,2016-10,4.7,-0.79
t41a,2016-11,4.88,-0.61
t41a,2016-12,4.85,-0.64
t41a,2017-01,4.96,-0.53
t41a,2017-02,5.07,-0.42
t41a,2017-03,5.19,-0.3
t41a,2017-04,4.87,-0.62
t41a,2017-05,4.69,-0.8
t41a,2017-06,4.72,-0.77
t41a,2017-07,4.58,-0.91
t41a,2017-08,4.49,-1.0
t41a,2017-09,4.67,-0.82
t41a,2017-10,4.62,-0.87
t41a,2017-11,5.01,-0.48
t41a,2017-12,5.32,-0.17
t41a,2018-01,5.31,-0.18
t41a,2018-02,5.24,-0.25
t41a,2018-03,5.31,-0.18
t41a,2018-04,5.15,-0.34
t41a,2018-05,4.88,-0.61
t41a,2018-06,4.64,-0.85
t41a,2018-07,4.51,-0.98
t41a,2018-08,4.38,-1.11
t41a,2018-09,4.47,-1.02
t41a,2018-10,4.54,-0.95
t41a,2018-11,4.85,-0.64
t41a,2018-12,5.06,-0.43
t41a,2019-01,4.98,-0.51
t41a,2019-02,4.91,-0.58
t41a,2019-03,5.05,-0.44
t41a,2019-04,4.99,-0.5
t41a,2019-05,4.77,-0.72
t41a,2019-06,4.63,-0.86
t41a,2019-07,4.54,-0.95
t41a,2019-08,4.41,-1.08
t41a,2019-09,4.53,-0.96
t41a,2019-10,4.86,-0.63
t41a,2019-11,5.05,-0.44
t41a,2019-12,5.05,-0.44
t41a,2020-01,5.25,-0.24
t41a,2020-02,5.92,0.43
t41a,2020-03,5.68,0.19
t41a,2020-04,5.0,-0.49
t41a,2020-05,4.74,-0.75
t41a,2020-06,4.62,-0.87
t41a,2020-07,4.68,-0.81
t41a,2020-08,5.1,-0.39
t41a,2020-09,5.03,-0.46
t41a,2020-10,5.32,-0.17
t41a,2020-11,5.72,0.23
t41a,2020-12,5.95,0.46
t41a,2021-01,5.98,0.49
t41a,2021-02,5.98,0.49
t41a,2021-03,5.95,0.46
t41a,2021-04,5.71,0.22
t41a,2021-05,5.76,0.27
t41a,2021-06,5.03,-0.46
t41a,2021-07,4.77,-0.72
t41a,2021-08,4.66,-0.83
t41a,2021-09,4.76,-0.73
t41a,2021-10,5.63,0.14
t41a,2021-11,5.29,-0.2
t41a,2021-12,5.87,0.38
t41a,2022-01,5.68,0.19
t41a,2022-02,5.8,0.31
t41a,2022-03,5.18,-0.31
t41a,2022-04,5.03,-0.46
t41a,2022-05,4.93,-0.56
t41a,2022-06,4.7,-0.79
t41a,2022-07,4.51,-0.98
t41a,2022-08,4.38,-1.11
t41a,2022-09,4.31,-1.18
t41a,2022-10,4.53,-0.96
t41a,2022-11,4.89,-0.6
t41a,2023-01,5.25,-0.24
t41a,2023-02,5.02,-0.47
t41a,2023-03,5.29,-0.2
t41a,2023-04,5.09,-0.4
t41a,2023-05,4.81,-0.68
t41a,2023-06,4.59,-0.9
t41a,2023-07,4.68,-0.81
t41a,2023-08,4.66,-0.83
t41a,2023-09,4.91,-0.58
t41a,2023-10,5.19,-0.3
t41a,2023-11,5.3,-0.19
t41a,2023-12,5.9,0.41
t41a,2024-01,5.95,0.46
t41a,2024-02,5.97,0.48
t41a,2024-03,5.98,0.49
t41a,2024-04,5.9,0.41
t41a,2024-05,5.34,-0.15
t41a,2024-06,4.94,-0.55
t41a,2024-07,4.7,-0.79
t41a,2024-08,4.74,-0.75
t41a,2024-09,4.8,-0.69
t41a,2024-10,4.89,-0.6
t41a,2024-11,4.9,-0.59
t41a,2024-12,5.33,-0.16
t41a,2025-01,5.81,0.32
t41a,2025-02,5.71,0.22
t41a,2025-03,5.1,-0.39
t41a,2025-04,4.89,-0.6
t41a,2025-05,4.78,-0.71
t41a,2025-06,4.68,-0.81
t41a,2025-07,4.52,-0.97
t41a,2025-08,4.34,-1.15
t41a,2025-09,4.66,-0.83
t41a,2025-10,4.61,-0.88
t41a,2025-11,5.65,0.16
t41a,2025-12,5.91,0.42
t41a,2026-01,5.9,0.41
t41a,2026-02,5.96,0.47
t41a,2026-03,5.89,0.4
t41a,2026-04,5.14,-0.35
t41a,2026-05,4.9,-0.59
t41a,2026-06,4.32,-1.17
t41a,2026-07,4.57,-0.92
t41a,2026-08,4.37,-1.12
t41b,2010-03,5.72,0.01
t41b,2010-04,5.39,-0.32
t41b,2010-05,5.31,-0.4
t41b,2010-06,5.12,-0.59
t41b,2010-07,5.31,-0.4
t41b,2010-08,5.05,-0.66
t41b,2010-09,5.15,-0.56
t41b,2010-10,5.24,-0.47
t41b,2010-11,5.36,-0.35
t41b,2010-12,5.44,-0.27
t41b,2011-01,5.44,-0.27
t41b,2011-02,5.53,-0.18
t41b,2011-03,5.32,-0.39
t41b,2011-04,5.14,-0.57
t41b,2011-05,5.01,-0.7
t41b,2011-06,4.89,-0.82
t41b,2011-07,4.76,-0.95
t41b,2011-08,4.56,-1.15
t41b,2011-09,4.697,-1.013
t41b,2011-10,4.83,-0.88
t41b,2011-11,5.05,-0.66
t41b,2011-12,5.24,-0.47
t41b,2012-01,5.21,-0.5
t41b,2012-02,5.18,-0.53
t41b,2012-03,5.02,-0.69
t41b,2012-04,4.95,-0.76
t41b,2012-05,4.87,-0.84
t41b,2012-06,4.99,-0.72
t41b,2012-07,4.96,-0.75
t41b,2012-08,5.09,-0.62
t41b,2012-09,5.25,-0.46
t41b,2012-10,5.66,-0.05
t41b,2012-11,5.9,0.19
t41b,2012-12,5.92,0.21
t41b,2013-01,5.99,0.28
t41b,2013-02,5.9,0.19
t41b,2013-03,5.91,0.2
t41b,2013-04,5.62,-0.09
t41b,2013-05,5.43,-0.28
t41b,2013-06,5.21,-0.5
t41b,2013-07,5.1,-0.61
t41b,2013-08,5.08,-0.63
t41b,2013-09,5.02,-0.69
t41b,2013-10,5.4,-0.31
t41b,2013-11,5.3,-0.41
t41b,2013-12,5.71,0.0
t41b,2014-01,5.9,0.19
t41b,2014-02,5.91,0.2
t41b,2014-03,5.9,0.19
t41b,2014-04,5.71,0.0
t41b,2014-05,5.62,-0.09
t41b,2014-06,5.25,-0.46
t41b,2014-07,5.09,-0.62
t41b,2014-08,5.01,-0.7
t41b,2014-09,4.89,-0.82
t41b,2014-10,5.39,-0.32
t41b,2014-11,5.45,-0.26
t41b,2014-12,5.54,-0.17
t41b,2015-01,5.71,0.0
t41b,2015-02,5.51,-0.2
t41b,2015-03,5.45,-0.26
t41b,2015-04,5.25,-0.46
t41b,2015-05,5.29,-0.42
t41b,2015-06,5.07,-0.64
t41b,2015-07,4.99,-0.72
t41b,2015-08,4.84,-0.87
t41b,2015-09,4.75,-0.96
t41b,2015-10,4.78,-0.93
t41b,2015-11,5.17,-0.54
t41b,2015-12,5.89,0.18
t41b,2016-01,5.88,0.17
t41b,2016-02,5.9,0.19
t41b,2016-03,5.87,0.16
t41b,2016-04,5.77,0.06
t41b,2016-05,5.49,-0.22
t41b,2016-06,5.51,-0.2
t41b,2016-07,5.28,-0.43
t41b,2016-08,5.23,-0.48
t41b,2016-09,5.14,-0.57
t41b,2016-10,5.07,-0.64
t41b,2016-11,5.23,-0.48
t41b,2016-12,5.23,-0.48
t41b,2017-01,5.335,-0.375
t41b,2017-02,5.44,-0.27
t41b,2017-03,5.59,-0.12
t41b,2017-04,5.23,-0.48
t41b,2017-05,5.04,-0.67
t41b,2017-06,5.1,-0.61
t41b,2017-07,4.93,-0.78
t41b,2017-08,4.82,-0.89
t41b,2017-09,5.04,-0.67
t41b,2017-10,4.97,-0.74
t41b,2017-11,5.37,-0.34
t41b,2017-12,5.61,-0.1
t41b,2018-01,5.71,0.0
t41b,2018-02,5.68,-0.03
t41b,2018-03,5.709,-0.001
t41b,2018-04,5.54,-0.17
t41b,2018-05,5.24,-0.47
t41b,2018-06,5.12,-0.59
t41b,2018-07,4.9,-0.81
t41b,2018-08,4.72,-0.99
t41b,2018-09,4.96,-0.75
t41b,2018-10,4.89,-0.82
t41b,2018-11,5.22,-0.49
t41b,2018-12,5.44,-0.27
t41b,2019-01,5.38,-0.33
t41b,2019-02,5.31,-0.4
t41b,2019-03,5.42,-0.29
t41b,2019-04,5.37,-0.34
t41b,2019-05,5.16,-0.55
t41b,2019-06,5.0,-0.71
t41b,2019-07,5.03,-0.68
t41b,2019-08,4.77,-0.94
t41b,2019-09,4.9,-0.81
t41b,2019-10,5.2,-0.51
t41b,2019-11,5.42,-0.29
t41b,2019-12,5.44,-0.27
t41b,2020-01,5.69,-0.02
t41b,2020-02,5.82,0.11
t41b,2020-03,5.8,0.09
t41b,2020-04,5.4,-0.31
t41b,2020-05,5.1,-0.61
t41b,2020-06,4.99,-0.72
t41b,2020-07,5.03,-0.68
t41b,2020-08,5.42,-0.29
t41b,2020-09,5.36,-0.35
t41b,2020-10,5.71,0.0
t41b,2020-11,5.61,-0.1
t41b,2020-12,5.95,0.24
t41b,2021-01,5.98,0.27
