h,P_m,PET,P_m_lag1,h_prev,Delta_h,Drainage_Component,Well_Name,Period,neg_h_prev
-1.33,0.116,0.0526106372307681,0.0952,-1.21,-0.1200000000000001,-0.19989600425370885,CEH34,After,1.21
-1.43,0.1258,0.0308987736620354,0.116,-1.33,-0.09999999999999987,-0.27800664525347396,CEH34,After,1.33
-1.19,0.0917999999999999,0.0137812707174706,0.1258,-1.43,0.24,-0.0009615617023534806,CEH34,After,1.43
-0.89,0.0232,0.0219836897846353,0.0917999999999999,-1.19,0.29999999999999993,0.1531324550908815,CEH34,After,1.19
-0.95,0.0965999999999999,0.028068936764161,0.0232,-0.89,-0.05999999999999994,-0.04243548545932162,CEH34,After,0.89
-0.89,0.036,0.0440285592259995,0.0965999999999999,-0.95,0.05999999999999994,-0.043794822365511424,CEH34,After,0.95
-0.9,0.0273999999999999,0.0781688547498778,0.036,-0.89,-0.010000000000000009,0.10132702351220627,CEH34,After,0.89
-1.09,0.0243999999999999,0.1107041047341038,0.0273999999999999,-0.9,-0.19000000000000006,0.019111732707480372,CEH34,After,0.9
-1.22,0.1128,0.1028168865805784,0.0243999999999999,-1.09,-0.1299999999999999,0.06649929378211789,CEH34,After,1.09
-1.33,0.1142,0.09381376705751,0.1128,-1.22,-0.1100000000000001,-0.12821384725963383,CEH34,After,1.22
-1.27,0.134,0.0791147484570001,0.1142,-1.33,0.06000000000000005,0.00303011856178087,CEH34,After,1.33
-1.25,0.1362,0.0482170198018847,0.134,-1.27,0.020000000000000018,-0.15521022489656153,CEH34,After_Scrape2,1.27
-1.02,0.0754,0.0259060594787389,0.1362,-1.25,0.22999999999999998,-0.004199840141283037,CEH34,After_Scrape2,1.25
-0.89,0.124,0.0215973634135762,0.0754,-1.02,0.13,0.01797094154852838,CEH34,After_Scrape2,1.02
-0.65,0.1112,0.0174196053541396,0.124,-0.89,0.24,0.011802182093680433,CEH34,After_Scrape2,0.89
-0.49,0.0765999999999999,0.0256833704695574,0.1112,-0.65,0.16000000000000003,-0.020202885111862967,CEH34,After_Scrape2,0.65
-0.2,0.1064,0.03473113553075,0.0765999999999999,-0.49,0.29,0.2072532701037336,CEH34,After_Scrape2,0.49
-0.01,0.0828,0.0480210734698828,0.1064,-0.2,0.19,0.07452361943280622,CEH34,After_Scrape2,0.2
0.03,0.0448,0.0851606842163695,0.0828,-0.01,0.04,0.06621439596440451,CEH34,After_Scrape2,0.01
-0.22,0.0304,0.0880180561124374,0.0448,0.03,-0.25,-0.13394792543987386,CEH34,After_Scrape2,-0.03
-0.48,0.072,0.0988404071816598,0.0304,-0.22,-0.26,-0.08624811411482261,CEH34,After_Scrape2,0.22
-0.59,0.0494,0.0946305050728842,0.072,-0.48,-0.10999999999999999,-0.03722435292039608,CEH34,After_Scrape2,0.48
-0.76,0.0942,0.0672397287495123,0.0494,-0.59,-0.17000000000000004,-0.11445061613353913,CEH34,After_Scrape2,0.59
-0.9,0.0752,0.0483438039919346,0.0942,-0.76,-0.14,-0.2280780479350687,CEH34,After_Scrape2,0.76
-0.9,0.049,0.0272394490051505,0.0752,-0.9,0.0,-0.09788889786180582,CEH34,After_Scrape2,0.9
-1.01,0.1192,0.0224852154410495,0.049,-0.9,-0.10999999999999999,-0.16228063157735229,CEH34,After_Scrape2,0.9
-0.71,0.0973,0.0140101211804201,0.1192,-1.01,0.30000000000000004,0.07399227370947445,CEH34,After_Scrape2,1.01
-0.56,0.0382,0.0192260797585776,0.0973,-0.71,0.1499999999999999,-0.015563728285936738,CEH34,After_Scrape2,0.71
-0.49,0.0218,0.0353490293272799,0.0382,-0.56,0.07000000000000006,0.07252416661540864,CEH34,After_Scrape2,0.56
-0.66,0.0682,0.0552150687059312,0.0218,-0.49,-0.17000000000000004,-0.08344710728060212,CEH34,After_Scrape2,0.49
-0.81,0.031,0.0771729304951504,0.0682,-0.66,-0.15000000000000002,-0.11133667411736936,CEH34,After_Scrape2,0.66
-0.98,0.0834,0.0982893286794334,0.031,-0.81,-0.16999999999999993,0.0011044831445991277,CEH34,After_Scrape2,0.81
-1.03,0.0283999999999999,0.1122005792724127,0.0834,-0.98,-0.050000000000000044,0.04058171230308155,CEH34,After_Scrape2,0.98
-1.2,0.0264,0.1025614789707804,0.0283999999999999,-1.03,-0.16999999999999993,0.017152889652865627,CEH34,After_Scrape2,1.03
-1.4,0.1485999999999999,0.0664402364352144,0.0264,-1.2,-0.19999999999999996,-0.09621766472317883,CEH34,After_Scrape2,1.2
-1.32,0.074,0.0464380731615376,0.1485999999999999,-1.4,0.07999999999999985,-0.1313811405460758,CEH34,After_Scrape2,1.4
-1.43,0.1840999999999999,0.0278318303644965,0.074,-1.32,-0.10999999999999988,-0.2038322680317594,CEH34,After_Scrape2,1.32
-0.99,0.1416,0.0207287668301382,0.1840999999999999,-1.43,0.43999999999999995,0.08873072636078269,CEH34,After_Scrape2,1.43
-0.64,0.1242,0.0773953132087707,0.1416,-0.99,0.35,0.22908037578705978,CEH34,After_Scrape2,0.99
-1.97,0.094,0.0736083399700177,0.0322,-1.83,-0.1399999999999999,-0.06522269796116834,CEH33,Before,1.83
-1.94,0.09,0.0501738607055748,0.094,-1.97,0.030000000000000027,-0.07594289128530404,CEH33,Before,1.97
-2.06,0.086,0.0218468880685325,0.09,-1.94,-0.1200000000000001,-0.2729950434514559,CEH33,Before,1.94
-1.89,0.0536,0.0059957081270811,0.086,-2.06,0.17000000000000015,-0.005487846940613725,CEH33,Before,2.06
-2.02,0.0526,0.0124097285013205,0.0536,-1.89,-0.13000000000000012,-0.2223007572314453,CEH33,Before,1.89
-1.84,0.0846,0.0231970495627914,0.0526,-2.02,0.17999999999999994,0.11111253295212686,CEH33,Before,2.02
-1.78,0.0296,0.0291783844550016,0.0846,-1.84,0.06000000000000005,-0.06680243418959801,CEH33,Before,1.84
-1.91,0.0322,0.0595942388369871,0.0296,-1.78,-0.1299999999999999,-0.07714802060175806,CEH33,Before,1.78
-2.03,0.0778,0.0762454018609684,0.0322,-1.91,-0.11999999999999988,-0.04003148293836989,CEH33,Before,1.91
-2.13,0.0487999999999999,0.0858071227815688,0.0778,-2.03,-0.10000000000000009,-0.10051631827305144,CEH33,Before,2.03
-2.21,0.0486,0.0965242869315626,0.0487999999999999,-2.13,-0.08000000000000007,0.003737250522275082,CEH33,Before,2.13
-2.32,0.0676,0.0874552715778478,0.0486,-2.21,-0.10999999999999988,-0.04368009204251133,CEH33,Before,2.21
-2.41,0.091,0.0710591730732987,0.0676,-2.32,-0.0900000000000003,-0.09733498960104925,CEH33,Before,2.32
-2.469016393442623,0.0765999999999999,0.0524990940799882,0.091,-2.41,-0.05901639344262266,-0.1538485243283536,CEH33,Before,2.41
-2.53,0.0617999999999999,0.0326532559982408,0.0765999999999999,-2.469016393442623,-0.060983606557377,-0.16352315080282753,CEH33,Before,2.469016393442623
-2.53,0.0894,0.0208270396712716,0.0617999999999999,-2.53,0.0,-0.09358872977394839,CEH33,Before,2.53
-2.37,0.0606,0.0203656672436805,0.0894,-2.53,0.1599999999999997,0.005395763934699933,CEH33,Before,2.53
-2.37,0.0373999999999999,0.0206638638185007,0.0606,-2.37,0.0,-0.09129659182896803,CEH33,Before,2.37
-2.43,0.019,0.0419238411662375,0.0373999999999999,-2.37,-0.06000000000000005,-0.05892009806692497,CEH33,Before,2.37
-2.5,0.0654,0.0416138022856296,0.019,-2.43,-0.06999999999999984,-0.029458916991522296,CEH33,Before,2.43
-2.58,0.0477999999999999,0.0728607278127801,0.0654,-2.5,-0.08000000000000007,-0.07899736172814162,CEH33,Before,2.5
-2.64,0.1074,0.0883733741386071,0.0477999999999999,-2.58,-0.06000000000000005,0.009869487717392322,CEH33,Before,2.58
-2.67,0.0706,0.0974523619630581,0.1074,-2.64,-0.029999999999999805,-0.07205483012340108,CEH33,Before,2.64
-2.52,0.1107,0.09946227777514,0.0706,-2.67,0.1499999999999999,0.1920448326415523,CEH33,Before,2.67
-2.57,0.112,0.0669019905263724,0.1107,-2.52,-0.04999999999999982,-0.15938181316021624,CEH33,Before,2.52
-2.46,0.1135999999999999,0.0439734649898577,0.112,-2.57,0.10999999999999988,-0.04734913483176953,CEH33,Before,2.57
-2.19,0.1492,0.0253275967219308,0.1135999999999999,-2.46,0.27,0.0724608721896926,CEH33,Before,2.46
-1.84,0.128,0.0181069981900302,0.1492,-2.19,0.34999999999999987,0.06071702635813667,CEH33,Before,2.19
-1.54,0.0622999999999999,0.0147164033502977,0.128,-1.84,0.30000000000000004,0.05021178632078302,CEH33,Before,1.84
-1.43,0.0603999999999999,0.0146805611443672,0.0622999999999999,-1.54,0.1100000000000001,0.0032226576064817887,CEH33,Before,1.54
-1.24,0.0894,0.0166636880976975,0.0603999999999999,-1.43,0.18999999999999995,0.09126438145117281,CEH33,Before,1.43
-1.3,0.0327999999999999,0.03823465331538,0.0894,-1.24,-0.06000000000000005,-0.17942806168126202,CEH33,Before,1.24
-1.42,0.04,0.0659563539326807,0.0327999999999999,-1.3,-0.11999999999999988,-0.061592772664492895,CEH33,Before,1.3
-1.52,0.0322,0.092156115381731,0.04,-1.42,-0.10000000000000009,-0.005697122212662775,CEH33,Before,1.42
-1.62,0.042,0.1196372012792921,0.0322,-1.52,-0.10000000000000009,0.06538788540472551,CEH33,Before,1.52
-1.75,0.0681,0.0967015058236402,0.042,-1.62,-0.1299999999999999,-0.031104846650811202,CEH33,Before,1.62
-1.78,0.0762,0.0696936960170184,0.0681,-1.75,-0.030000000000000027,-0.04111191311939061,CEH33,Before,1.75
-1.86,0.1738,0.055098359383733,0.0762,-1.78,-0.08000000000000007,-0.1374838877420228,CEH33,Before,1.78
-1.7,0.0358,0.0260374338338502,0.1738,-1.86,0.16000000000000014,-0.16724530217436187,CEH33,Before,1.86
-1.71,0.131,0.0240293433675761,0.0358,-1.7,-0.010000000000000009,-0.04066201457991629,CEH33,Before,1.7
-1.64,0.1591999999999999,0.0189602648944272,0.131,-1.71,0.07000000000000006,-0.17796731542324196,CEH33,Before,1.71
-1.21,0.1026,0.0211308212565443,0.1591999999999999,-1.64,0.42999999999999994,0.12489160877421858,CEH33,Before,1.64
-1.03,0.054,0.0336430611274469,0.1026,-1.21,0.17999999999999994,0.022786159052049074,CEH33,Before,1.21
-1.08,0.036,0.0513863611387721,0.054,-1.03,-0.050000000000000044,-0.06644403019816611,CEH33,Before,1.03
-1.2,0.0928,0.0732113315525394,0.036,-1.08,-0.11999999999999988,-0.054279871118625006,CEH33,Before,1.08
-1.3,0.0467999999999999,0.0950617894328077,0.0928,-1.2,-0.10000000000000009,-0.11496494293446119,CEH33,Before,1.2
-1.43,0.0482,0.1114667149283253,0.0467999999999999,-1.3,-0.1299999999999999,-0.0124920817246848,CEH33,Before,1.3
-1.6,0.1094,0.0867842407605443,0.0482,-1.43,-0.17000000000000015,-0.10412993677679458,CEH33,Before,1.43
-1.72,0.008,0.073284763184297,0.1094,-1.6,-0.11999999999999988,-0.21398580170386705,CEH33,Before,1.6
-1.82,0.1586,0.0510163115657431,0.008,-1.72,-0.10000000000000009,-0.01699371687842613,CEH33,Before,1.72
-1.69,0.059,0.0276717307400491,0.1586,-1.82,0.13000000000000012,-0.16092553757992428,CEH33,Before,1.82
-1.58,0.0684,0.0189157563345319,0.059,-1.69,0.10999999999999988,0.01874663263377302,CEH33,Before,1.69
-1.65,0.0765999999999999,0.0179120938067647,0.0684,-1.58,-0.06999999999999984,-0.18370045298917465,CEH33,Before,1.58
-1.53,0.034,0.016758028259312,0.0765999999999999,-1.65,0.11999999999999988,-0.013830256576582718,CEH33,Before,1.65
-1.66,0.059,0.0292217980918181,0.034,-1.53,-0.1299999999999999,-0.14652031584303135,CEH33,Before,1.53
-1.71,0.036,0.045919310303167,0.059,-1.66,-0.050000000000000044,-0.08809524638621864,CEH33,Before,1.66
-1.8,0.111,0.065528025554843,0.036,-1.71,-0.09000000000000008,-0.039404921333362264,CEH33,Before,1.71
-1.81,0.0282,0.0884072189300689,0.111,-1.8,-0.010000000000000009,-0.07770081678515162,CEH33,Before,1.8
-1.9,0.0664,0.1005021070913783,0.0282,-1.81,-0.08999999999999986,0.04643049910531305,CEH33,Before,1.81
-2.02,0.0688,0.09198461159378,0.0664,-1.9,-0.1200000000000001,-0.08352864521286588,CEH33,Before,1.9
-2.13,0.0452,0.0647883702674166,0.0688,-2.02,-0.10999999999999988,-0.13229280171309366,CEH33,Before,2.02
-2.23,0.0602,0.0480001375870365,0.0452,-2.13,-0.10000000000000009,-0.1039453792081714,CEH33,Before,2.13
-2.34,0.1344,0.0332604770452743,0.0602,-2.23,-0.10999999999999988,-0.175628280855527,CEH33,Before,2.23
-2.21,0.2542,0.0288951701427901,0.1344,-2.34,0.1299999999999999,-0.10581437497576894,CEH33,Before,2.34
-1.52,0.1104,0.0209265813637323,0.2542,-2.21,0.69,0.1775985953327548,CEH33,Before,2.21
-1.24,0.0812,0.0193207823553236,0.1104,-1.52,0.28,0.0776050551185645,CEH33,Before,1.52
-1.14,0.0566,0.0281204607788839,0.0812,-1.24,0.10000000000000009,-0.021480502222024897,CEH33,Before,1.24
-1.18,0.081,0.0407997000451405,0.0566,-1.14,-0.040000000000000036,-0.08294678840072277,CEH33,Before,1.14
-1.21,0.0467999999999999,0.0778803399851474,0.081,-1.18,-0.030000000000000027,-0.053089625699361376,CEH33,Before,1.18
-1.36,0.072,0.0982962049606961,0.0467999999999999,-1.21,-0.15000000000000013,-0.0584190231576843,CEH33,Before,1.21
-1.48,0.0716,0.1038697513504052,0.072,-1.36,-0.11999999999999988,-0.07232770973271119,CEH33,Before,1.36
-1.58,0.0617999999999999,0.0970605148512966,0.0716,-1.48,-0.10000000000000009,-0.06486098173040433,CEH33,Before,1.48
-1.71,0.0945999999999999,0.0756181482032507,0.0617999999999999,-1.58,-0.1299999999999999,-0.11572913546444691,CEH33,Before,1.58
-1.8,0.025,0.0457991580867349,0.0945999999999999,-1.71,-0.09000000000000008,-0.20586143636224716,CEH33,Before,1.71
-1.88,0.0815999999999999,0.0214853539670968,0.025,-1.8,-0.07999999999999985,-0.09214977592906468,CEH33,Before,1.8
-1.81,0.0757999999999999,0.0227736084745642,0.0815999999999999,-1.88,0.06999999999999984,-0.06287722255078376,CEH33,Before,1.88
-1.88,0.0386,0.017945191473887,0.0757999999999999,-1.81,-0.06999999999999984,-0.1997510147283808,CEH33,Before,1.81
-1.88,0.104,0.0212533893132983,0.0386,-1.88,0.0,-0.04222448585572013,CEH33,Before,1.88
-1.88,0.0768,0.0363025673098141,0.104,-1.88,0.0,-0.15502736232256048,CEH33,Before,1.88
-1.73,0.017,0.0469725339299765,0.0768,-1.88,0.1499999999999999,0.07521325614919809,CEH33,Before,1.88
-1.84,0.0314,0.0827422871667585,0.017,-1.73,-0.1100000000000001,0.01586057953662376,CEH33,Before,1.73
-1.99,0.1291999999999999,0.0982264362407887,0.0314,-1.84,-0.1499999999999999,-0.025018254388688016,CEH33,Before,1.84
-2.01,0.0788,0.1034540511032635,0.1291999999999999,-1.99,-0.019999999999999796,-0.09771617354305209,CEH33,Before,1.99
-2.12,0.06,0.0916238627374468,0.0788,-2.01,-0.11000000000000032,-0.10124351516146463,CEH33,Before,2.01
-2.21,0.0862,0.0662149663422362,0.06,-2.12,-0.08999999999999986,-0.0903198256671992,CEH33,Before,2.12
-2.27,0.0658,0.051859877934108,0.0862,-2.21,-0.06000000000000005,-0.14563702861263272,CEH33,Before,2.21
-2.33,0.104,0.0254322190955134,0.0658,-2.27,-0.06000000000000005,-0.15323435505344202,CEH33,Before,2.27
-2.02,0.0792,0.0173753308217581,0.104,-2.33,0.31000000000000005,0.11771323366647328,CEH33,After,2.33
-1.94,0.0886,0.016843406399149,0.0792,-2.02,0.08000000000000007,-0.05932446333679781,CEH33,After,2.02
-1.83,0.062,0.0130734806917993,0.0886,-1.94,0.10999999999999988,-0.05721710449416143,CEH33,After,1.94
-1.67,0.0948,0.0219099754243658,0.062,-1.83,0.16000000000000014,0.0681075345187388,CEH33,After,1.83
-1.63,0.065,0.0476546327440168,0.0948,-1.67,0.040000000000000036,-0.0726443827475962,CEH33,After,1.67
-1.64,0.029,0.0774579471188726,0.065,-1.63,-0.010000000000000009,0.0009236609329453527,CEH33,After,1.63
-1.79,0.0108,0.1057139093761601,0.029,-1.64,-0.15000000000000013,-0.005051994086885864,CEH33,After,1.64
-1.92,0.049,0.115506484690514,0.0108,-1.79,-0.1299999999999999,0.07386123107117115,CEH33,After,1.79
-2.07,0.0373999999999999,0.0939167922714824,0.049,-1.92,-0.1499999999999999,-0.07183131953238645,CEH33,After,1.92
-2.18,0.087,0.0659618410912312,0.0373999999999999,-2.07,-0.11000000000000032,-0.06159984867995791,CEH33,After,2.07
-2.45,0.0975999999999999,0.0444083991785766,0.087,-2.18,-0.27,-0.37204795257089607,CEH33,After,2.18
-2.25,0.1392,0.0271936127970865,0.0975999999999999,-2.45,0.20000000000000018,0.04097902953278036,CEH33,After,2.45
-2.08,0.1128,0.02336955409366,0.1392,-2.25,0.16999999999999993,-0.0871453204058252,CEH33,After,2.25
-1.93,0.0382,0.0179122893806151,0.1128,-2.08,0.15000000000000013,-0.06039436692221004,CEH33,After,2.08
-2.0,0.0504,0.0255738024998631,0.0382,-1.93,-0.07000000000000006,-0.10284837269828423,CEH33,After,1.93
-2.03,0.096,0.034794782798454,0.0504,-2.0,-0.029999999999999805,-0.07126547230064186,CEH33,After,2.0
-1.87,0.0672,0.0516120532400373,0.096,-2.03,0.1599999999999997,0.052532678213903145,CEH33,After,2.03
-1.97,0.0392,0.0681657841856536,0.0672,-1.87,-0.09999999999999987,-0.1121596799316312,CEH33,After,1.87
-2.11,0.0608,0.092120481510294,0.0392,-1.97,-0.1399999999999999,-0.044025030012530525,CEH33,After,1.97
-2.21,0.0322,0.1097485813223114,0.0608,-2.11,-0.10000000000000009,-0.016363524477156666,CEH33,After,2.11
-2.31,0.0608,0.0989358321187804,0.0322,-2.21,-0.10000000000000009,0.02463599446605605,CEH33,After,2.21
-2.41,0.0862,0.0699707475329168,0.0608,-2.31,-0.10000000000000009,-0.09466858400211137,CEH33,After,2.31
-2.49,0.1478,0.0431907817709369,0.0862,-2.41,-0.08000000000000007,-0.18270266608999722,CEH33,After,2.41
-2.3,0.093,0.0217215999048298,0.1478,-2.49,0.1900000000000004,-0.08911849331471657,CEH33,After,2.49
-2.11,0.0602,0.0206794590017241,0.093,-2.3,0.18999999999999995,0.02817340360167623,CEH33,After,2.3
-2.1,0.0728,0.0203284124671498,0.0602,-2.11,0.009999999999999787,-0.08108582819035945,CEH33,After,2.11
-1.98,0.1134,0.023081649956265,0.0728,-2.1,0.1200000000000001,0.006893811467301489,CEH33,After,2.1
-1.78,0.031,0.0306170022564282,0.1134,-1.98,0.19999999999999996,0.013308945189983136,CEH33,After,1.98
-1.71,0.0128,0.0554076360862932,0.031,-1.78,0.07000000000000006,0.11156148061063394,CEH33,After,1.78
-1.89,0.0072,0.0780053641747065,0.0128,-1.71,-0.17999999999999994,-0.05431758041995041,CEH33,After,1.71
-2.03,0.0764,0.0962307127782272,0.0072,-1.89,-0.1399999999999999,0.033755792395569806,CEH33,After,1.89
-2.14,0.0994,0.0969163493097241,0.0764,-2.03,-0.11000000000000032,-0.08559821799680992,CEH33,After,2.03
-2.24,0.1192,0.0976132155179787,0.0994,-2.14,-0.10000000000000009,-0.12431578401690535,CEH33,After,2.14
-2.07,0.0606,0.0672317697887623,0.1192,-2.24,0.17000000000000037,0.04275608119622562,CEH33,After,2.24
-2.06,0.116,0.0447405822887121,0.0606,-2.07,0.009999999999999787,-0.03390012265577415,CEH33,After,2.07
-2.06,0.0848,0.0295056397138296,0.116,-2.06,0.0,-0.1945411176198652,CEH33,After,2.06
-1.82,0.1505999999999999,0.0168909492945821,0.0848,-2.06,0.24,0.08857345037108497,CEH33,After,2.06
-1.57,0.1102,0.0129870686539831,0.1505999999999999,-1.82,0.25,-0.05241078237124064,CEH33,After,1.82
-1.22,0.089,0.0186818521964761,0.1102,-1.57,0.3500000000000001,0.1467828425570746,CEH33,After,1.57
-0.99,0.0424,0.0312899332564512,0.089,-1.22,0.22999999999999998,0.09777195878054537,CEH33,After,1.22
-0.93,0.0158,0.0374313956455442,0.0424,-0.99,0.05999999999999994,0.04134725495624596,CEH33,After,0.99
-1.12,0.1077999999999999,0.0642263455138479,0.0158,-0.93,-0.19000000000000006,-0.09797580641027856,CEH33,After,0.93
-1.04,0.0252,0.0942497072885958,0.1077999999999999,-1.12,0.08000000000000007,0.030769431613585946,CEH33,After,1.12
-1.27,0.0272,0.1169174567508262,0.0252,-1.04,-0.22999999999999998,-0.05472149868715698,CEH33,After,1.04
-1.46,0.0456,0.094777510509353,0.0272,-1.27,-0.18999999999999995,-0.06266091422993364,CEH33,After,1.27
-1.59,0.0952,0.0776241874685951,0.0456,-1.46,-0.13000000000000012,-0.07649977414019965,CEH33,After,1.46
-1.74,0.2012,0.0515176231476902,0.0952,-1.59,-0.1499999999999999,-0.2559109734850059,CEH33,After,1.59
-1.34,0.0467999999999999,0.0294710066467027,0.2012,-1.74,0.3999999999999999,0.01984218553130162,CEH33,After,1.74
-1.35,0.1002,0.019867764121142,0.0467999999999999,-1.34,-0.010000000000000009,-0.0728101285382907,CEH33,After,1.34
-1.26,0.0252,0.0186109214291315,0.1002,-1.35,0.09000000000000008,-0.09157879367190475,CEH33,After,1.35
-1.24,0.0866,0.0237653141318251,0.0252,-1.26,0.020000000000000018,0.011902902951257004,CEH33,After,1.26
-1.24,0.0327999999999999,0.0347917962835035,0.0866,-1.24,0.0,-0.12010769425792063,CEH33,After,1.24
-1.35,0.0448,0.045473161701825,0.0327999999999999,-1.24,-0.1100000000000001,-0.09191516918790263,CEH33,After,1.24
-1.47,0.0472,0.0756288090461812,0.0448,-1.35,-0.11999999999999988,-0.06868555702020473,CEH33,After,1.35
-1.56,0.0238,0.0905318964807798,0.0472,-1.47,-0.09000000000000008,-0.014574651443354986,CEH33,After,1.47
-1.76,0.0168,0.1104619647837164,0.0238,-1.56,-0.19999999999999996,-0.03438060376083324,CEH33,After,1.56
-1.9,0.0412,0.1016991709218285,0.0168,-1.76,-0.1399999999999999,0.023613905881889552,CEH33,After,1.76
-2.04,0.0952,0.0699637377456108,0.0412,-1.9,-0.14000000000000012,-0.09199751249057089,CEH33,After,1.9
-2.14,0.116,0.0526106372307681,0.0952,-2.04,-0.10000000000000009,-0.20375930948816345,CEH33,After,2.04
-2.22,0.1258,0.0308987736620354,0.116,-2.14,-0.08000000000000007,-0.2717986496082066,CEH33,After,2.14
-1.99,0.0917999999999999,0.0137812707174706,0.1258,-2.22,0.2300000000000002,-0.01683791958432274,CEH33,After,2.22
-1.66,0.0232,0.0219836897846353,0.0917999999999999,-1.99,0.33000000000000007,0.1733542198131201,CEH33,After,1.99
-1.81,0.0965999999999999,0.028068936764161,0.0232,-1.66,-0.15000000000000013,-0.14526955786692164,CEH33,After,1.66
-1.75,0.036,0.0440285592259995,0.0965999999999999,-1.81,0.06000000000000005,-0.0637025658199124,CEH33,After,1.81
-1.77,0.0273999999999999,0.0781688547498778,0.036,-1.75,-0.020000000000000018,0.05547931162418747,CEH33,After,1.75
-1.91,0.0243999999999999,0.1107041047341038,0.0273999999999999,-1.77,-0.1399999999999999,0.018255985010981385,CEH33,After,1.77
-2.05,0.1128,0.1028168865805784,0.0243999999999999,-1.91,-0.1399999999999999,0.009262920023155707,CEH33,After,1.91
-2.17,0.1142,0.09381376705751,0.1128,-2.05,-0.1200000000000001,-0.1809777405923497,CEH33,After,2.05
