Easting,Northing,Thickness_m
243100,363000.0,9.144629104461716
243150,363000.0,9.181919172108428
243200,363000.0,9.216518538216128
243250,363000.0,9.24898146799755
243300,363000.0,9.27972306794998
243350,363000.0,9.309016316237066
243400,363000.0,9.337032917108006
243450,363000.0,9.363887737585243
243500,363000.0,9.389667957801471
243550,363000.0,9.414446382483408
243600,363000.0,9.438285534800528
243650,363000.0,9.461238564255986
243700,363000.0,9.48335007439584
243750,363000.0,9.504657659172523
243800,363000.0,9.525193858661217
240700,363050.0,11.966602505434464
240750,363050.0,11.988758725933206
240800,363050.0,12.017885912410792
240850,363050.0,12.052944097383739
240900,363050.0,12.092391654346365
240950,363050.0,12.134557561289839
241000,363050.0,12.177094810526853
241050,363050.0,12.2148113304062
241100,363050.0,12.236858482841537
241150,363050.0,12.229706849454924
241200,363050.0,12.188141616723488
241250,363050.0,12.11496962714868
241300,363050.0,12.017576358515786
241350,363050.0,11.923801414135696
241400,363050.0,11.868814746156888
241450,363050.0,11.838713523761335
241500,363050.0,11.77391434619978
241550,363050.0,11.67546568547111
241600,363050.0,11.612286631085176
241650,363050.0,11.696059165177223
241700,363050.0,12.206485677323556
241750,363050.0,11.676535618938125
241800,363050.0,11.148786909162196
241850,363050.0,10.867546854525784
241900,363050.0,10.645249995831588
241950,363050.0,10.405664041882078
242000,363050.0,10.129178467097855
242050,363050.0,10.05653078086307
242100,363050.0,10.168904115095192
242150,363050.0,10.242503315450938
242200,363050.0,10.248308789413397
242250,363050.0,10.102454297600257
242300,363050.0,9.844984261798741
242350,363050.0,9.575309387750183
242400,363050.0,9.319909278654183
242450,363050.0,9.09023259486215
242500,363050.0,8.91330909002673
242550,363050.0,8.808320888593897
242600,363050.0,8.745684539666106
242650,363050.0,8.650477453831032
242700,363050.0,8.332414395745422
242750,363050.0,8.555735652217788
242800,363050.0,8.734651745038576
242850,363050.0,8.822141456713124
242900,363050.0,8.89059238132247
242950,363050.0,8.952576521189215
243000,363050.0,9.009061183985466
243050,363050.0,9.059611325680702
243100,363050.0,9.10462552486083
243150,363050.0,9.145152062370236
243200,363050.0,9.182338501687493
243250,363050.0,9.217088283691226
243300,363050.0,9.249968839592968
243350,363050.0,9.281283794844473
243400,363050.0,9.311192862138203
243450,363050.0,9.339800806701254
243500,363050.0,9.367197938199883
243550,363050.0,9.393468864208007
243600,363050.0,9.418689622711325
243650,363050.0,9.442924541934046
243700,363050.0,9.46622615667173
243750,363050.0,9.488637542220308
243800,363050.0,9.510195484062367
240600,363100.0,11.976401423639883
240650,363100.0,11.983721056353115
240700,363100.0,12.00013336836126
240750,363100.0,12.027855102765756
240800,363100.0,12.067151708535327
240850,363100.0,12.116354073574703
240900,363100.0,12.173386164642553
240950,363100.0,12.237499025829369
241000,363100.0,12.309505302652834
241050,363100.0,12.3880619266945
241100,363100.0,12.45674358654932
241150,363100.0,12.477453111905614
241200,363100.0,12.445901239645725
241250,363100.0,12.38450781600484
241300,363100.0,12.271363263632397
241350,363100.0,12.128465911668298
241400,363100.0,12.004754225507732
241450,363100.0,11.90065447821179
241500,363100.0,11.795876181160027
241550,363100.0,11.687405361337891
241600,363100.0,11.595722984715554
241650,363100.0,11.546397400379178
241700,363100.0,11.5054028540154
241750,363100.0,11.320034291498331
241800,363100.0,11.058369760189578
241850,363100.0,10.822799003053182
241900,363100.0,10.591554482203158
241950,363100.0,10.28860420597528
242000,363100.0,9.510949324788385
